Institution,Data Source,Species,Total Length (cm),Fork Length (cm),Difference in Total & Fork Length (cm)
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,48,47,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,33,32,1
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,28,27,1
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,23,22,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,42,41,1
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,32,31,1
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,27,26,1
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,39,38,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,44,43,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,43,42,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,40,39,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,42,41,1
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,33,32,1
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,31,30,1
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,33,32,1
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,21,20,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,47,46,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,46,45,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,35,34,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,38,37,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,33,32,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,33,32,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,33,32,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,36,35,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,33,32,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,23,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,41,40,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,18,17,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,22,21,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,23,22,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,38,37,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,44,43,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,23,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,35,34,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,36,35,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Squarespot Rockfish,20,19,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Squarespot Rockfish,23,22,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,22,21,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,21,20,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,28,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,31,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,23,22,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,23,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,23,22,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,37,36,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,24,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,23,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,26,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,30,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,29,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,25,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,27,1
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,34,33,1
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,36,35,1
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,41,40,1
MLML,MLML CCFRP Trip,Black Rockfish,32,32,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,32,32,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,42,42,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,28,28,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,17,17,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,12,12,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,27,27,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,35,35,0
MLML,MLML CCFRP Trip,Black Rockfish,34,34,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,19,19,0
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,20,20,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,31,31,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,29,29,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,45,45,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,24,24,0
MLML,MLML CCFRP Trip,Black Rockfish,24,24,0
MLML,MLML CCFRP Trip,Black Rockfish,32,32,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,26,26,0
MLML,MLML CCFRP Trip,Black Rockfish,28,28,0
MLML,MLML CCFRP Trip,Black Rockfish,28,28,0
MLML,MLML CCFRP Trip,Black Rockfish,35,35,0
MLML,MLML CCFRP Trip,Black Rockfish,34,34,0
MLML,MLML CCFRP Trip,Black Rockfish,31,31,0
MLML,MLML CCFRP Trip,Black Rockfish,40,40,0
MLML,MLML CCFRP Trip,Black Rockfish,35,35,0
MLML,MLML CCFRP Trip,Black Rockfish,34,34,0
MLML,MLML CCFRP Trip,Black Rockfish,35,35,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,34,34,0
MLML,MLML CCFRP Trip,Vermilion Rockfish,23,23,0
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,28,28,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,24,24,0
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,23,23,0
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,29,29,0
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,31,31,0
MLML,MLML CCFRP Trip,Black Rockfish,35,35,0
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,23,23,0
MLML,MLML NMFS Dissections,Copper Rockfish,34,34,0
MLML,MLML NMFS Dissections,Vermilion Rockfish,23,23,0
MLML,MLML NMFS Dissections,Treefish,30,30,0
MLML,MLML NMFS Dissections,Copper Rockfish,32,32,0
MLML,MLML NMFS Dissections,Vermilion Rockfish,23,23,0
MLML,MLML NMFS Dissections,Gopher Rockfish,28,28,0
MLML,MLML NMFS Dissections,Gopher Rockfish,25,25,0
MLML,MLML NMFS Dissections,Rosy Rockfish,24,24,0
MLML,MLML NMFS Dissections,Gopher Rockfish,28,28,0
MLML,MLML NMFS Dissections,Gopher Rockfish,23,23,0
MLML,MLML NMFS Dissections,Copper Rockfish,20,20,0
MLML,MLML NMFS Dissections,China Rockfish,17,17,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,17,17,0
MLML,MLML NMFS Dissections,Gopher Rockfish,23,23,0
MLML,MLML NMFS Dissections,Vermilion Rockfish,32,32,0
MLML,MLML NMFS Dissections,China Rockfish,31,31,0
MLML,MLML NMFS Dissections,Gopher Rockfish,29,29,0
MLML,MLML NMFS Dissections,Copper Rockfish,32,32,0
MLML,MLML NMFS Dissections,Treefish,35,35,0
MLML,MLML NMFS Dissections,Vermilion Rockfish,33,33,0
MLML,MLML NMFS Dissections,Gopher Rockfish,29,29,0
MLML,MLML NMFS Dissections,China Rockfish,28,28,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,24,24,0
MLML,MLML NMFS Dissections,Copper Rockfish,27,27,0
MLML,MLML NMFS Dissections,Gopher Rockfish,27,27,0
MLML,MLML NMFS Dissections,Gopher Rockfish,25,25,0
MLML,MLML NMFS Dissections,China Rockfish,30,30,0
MLML,MLML NMFS Dissections,China Rockfish,25,25,0
MLML,MLML NMFS Dissections,Gopher Rockfish,25,25,0
MLML,MLML NMFS Dissections,China Rockfish,35,35,0
MLML,MLML NMFS Dissections,Gopher Rockfish,19,19,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,21,21,0
MLML,MLML NMFS Dissections,Gopher Rockfish,12,12,0
MLML,MLML NMFS Dissections,Gopher Rockfish,21,21,0
MLML,MLML NMFS Dissections,Black Rockfish,35,35,0
MLML,MLML NMFS Dissections,China Rockfish,28,28,0
MLML,MLML NMFS Dissections,Gopher Rockfish,31,31,0
MLML,MLML NMFS Dissections,China Rockfish,21,21,0
MLML,MLML NMFS Dissections,Black Rockfish,37,37,0
MLML,MLML NMFS Dissections,Black Rockfish,27,27,0
MLML,MLML NMFS Dissections,China Rockfish,30,30,0
MLML,MLML NMFS Dissections,Gopher Rockfish,23,23,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,23,23,0
MLML,MLML NMFS Dissections,China Rockfish,30,30,0
MLML,MLML NMFS Dissections,Gopher Rockfish,33,33,0
MLML,MLML NMFS Dissections,Black Rockfish,25,25,0
MLML,MLML NMFS Dissections,Brown Rockfish,43,43,0
MLML,MLML NMFS Dissections,Black Rockfish,35,35,0
MLML,MLML NMFS Dissections,Brown Rockfish,38,38,0
MLML,MLML NMFS Dissections,Gopher Rockfish,25,25,0
MLML,MLML NMFS Dissections,Gopher Rockfish,27,27,0
MLML,MLML NMFS Dissections,Brown Rockfish,32,32,0
MLML,MLML NMFS Dissections,Brown Rockfish,37,37,0
MLML,MLML NMFS Dissections,China Rockfish,28,28,0
MLML,MLML NMFS Dissections,Rosy Rockfish,22,22,0
MLML,MLML NMFS Dissections,Rosy Rockfish,23,23,0
MLML,MLML NMFS Dissections,China Rockfish,30,30,0
MLML,MLML NMFS Dissections,China Rockfish,31,31,0
MLML,MLML NMFS Dissections,Rosy Rockfish,18,18,0
MLML,MLML NMFS Dissections,Kelp Rockfish,34,34,0
MLML,MLML NMFS Dissections,Rosy Rockfish,19,19,0
MLML,MLML NMFS Dissections,China Rockfish,28,28,0
MLML,MLML NMFS Dissections,China Rockfish,32,32,0
MLML,MLML NMFS Dissections,Rosy Rockfish,22,22,0
MLML,MLML NMFS Dissections,Kelp Rockfish,37,37,0
MLML,MLML NMFS Dissections,Kelp Rockfish,36,36,0
MLML,MLML NMFS Dissections,Gopher Rockfish,34,34,0
MLML,MLML NMFS Dissections,Rosy Rockfish,25,25,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,24,24,0
MLML,MLML NMFS Dissections,Gopher Rockfish,20,20,0
MLML,MLML NMFS Dissections,Rosy Rockfish,18,18,0
MLML,MLML NMFS Dissections,China Rockfish,13,13,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,27,27,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,26,26,0
MLML,MLML NMFS Dissections,Rosy Rockfish,24,24,0
MLML,MLML NMFS Dissections,Kelp Rockfish,33,33,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,21,21,0
MLML,MLML NMFS Dissections,Kelp Rockfish,33,33,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,27,27,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,37,37,0
MLML,MLML NMFS Dissections,Gopher Rockfish,33,33,0
MLML,MLML NMFS Dissections,Kelp Rockfish,32,32,0
MLML,MLML NMFS Dissections,Lingcod,41,41,0
MLML,MLML NMFS Dissections,Kelp Rockfish,33,33,0
MLML,Brooks Canary Project,Canary Rockfish,52,52,0
MLML,Brooks Canary Project,Canary Rockfish,32,32,0
MLML,Brooks Canary Project,Canary Rockfish,27,27,0
MLML,Brooks Canary Project,Canary Rockfish,16,16,0
MLML,Brooks Canary Project,Canary Rockfish,21,21,0
MLML,Brooks Canary Project,Canary Rockfish,26,26,0
MLML,Brooks Canary Project,Canary Rockfish,28,28,0
MLML,Brooks Canary Project,Canary Rockfish,32,32,0
MLML,Brooks Canary Project,Canary Rockfish,28,28,0
MLML,Brooks Canary Project,Canary Rockfish,31,31,0
MLML,Brooks Canary Project,Canary Rockfish,18,18,0
MLML,Brooks Canary Project,Canary Rockfish,28,28,0
MLML,Brooks Canary Project,Canary Rockfish,35,35,0
MLML,Brooks Canary Project,Canary Rockfish,38,38,0
MLML,Brooks Canary Project,Canary Rockfish,29,29,0
MLML,Brooks Canary Project,Canary Rockfish,36,36,0
MLML,Brooks Canary Project,Canary Rockfish,25,25,0
MLML,Brooks Canary Project,Canary Rockfish,25,25,0
MLML,Brooks Canary Project,Canary Rockfish,46,46,0
MLML,Brooks Canary Project,Canary Rockfish,41,41,0
MLML,Brooks Canary Project,Canary Rockfish,51,51,0
MLML,Brooks Canary Project,Canary Rockfish,38,38,0
MLML,Brooks Canary Project,Canary Rockfish,43,43,0
MLML,Brooks Canary Project,Canary Rockfish,41,41,0
MLML,Brooks Canary Project,Canary Rockfish,40,40,0
MLML,Brooks Canary Project,Canary Rockfish,43,43,0
MLML,Brooks Canary Project,Canary Rockfish,41,41,0
MLML,Brooks Canary Project,Canary Rockfish,46,46,0
MLML,Brooks Canary Project,Canary Rockfish,41,41,0
MLML,Brooks Canary Project,Canary Rockfish,41,41,0
MLML,Brooks Canary Project,Canary Rockfish,18,18,0
Cal Poly,Cal Poly NMFS Dissection,Black rockfish,37,37,0
Cal Poly,Cal Poly NMFS Dissection,Blue/Deacon Rockfish,11,11,0
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,31,31,0
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,31,31,0
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,34,34,0
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,34,34,0
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,41,41,0
Cal Poly,Cal Poly CCFRP Trip,Black rockfish,30,30,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,19,19,0
Cal Poly,Cal Poly CCFRP Trip,Black rockfish,28,28,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,20,20,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,24,24,0
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,20,20,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,30,30,0
Cal Poly,Cal Poly CCFRP Trip,Vermilion rockfish,45,45,0
Cal Poly,Cal Poly CCFRP Trip,Blue/Deacon Rockfish,22,22,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,12,12,0
Cal Poly,Cal Poly CCFRP Trip,Copper Rockfish,35,35,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,29,29,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,26,26,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,17,17,0
Cal Poly,Cal Poly CCFRP Trip,Olive/Yellowtail Rockfish,37,37,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,45,45,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,31,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,42,42,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,31,31,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,27,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,34,34,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,30,30,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,33,33,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,31,31,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,27,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,34,0
Cal Poly,Cal Poly Observer Program,Olive/Yellowtail Rockfish,33,33,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,27,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,37,37,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,33,33,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,25,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,23,23,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,24,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,30,30,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,25,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,27,27,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,36,36,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,26,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,34,34,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,24,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,24,24,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,25,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,31,31,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,28,28,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,26,26,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,32,32,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,21,21,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,22,22,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,22,22,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,25,25,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,20,20,0
Cal Poly,Cal Poly Observer Program,Blue/Deacon Rockfish,29,29,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,40,40,0
Cal Poly,Cal Poly Observer Program,Vermilion rockfish,39,39,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,36,36,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,20,20,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,30,30,0
MLML,MLML NMFS Dissections,Black Rockfish,35,35,0
MLML,MLML NMFS Dissections,Black Rockfish,24,24,0
MLML,MLML NMFS Dissections,Black Rockfish,26,26,0
MLML,MLML NMFS Dissections,Black Rockfish,35,35,0
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,26,26,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,17,17,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,17,17,0
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,16,16,0
